2021-12-15 12:38:00.656 [TID: N/A] INFO  [main] o.a.d.common.logger.LoggerFactory [?:?]: - using logger: org.apache.dubbo.common.logger.slf4j.Slf4jLoggerAdapter
2021-12-15 12:55:08.527 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 12:55:38.536 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 12:56:08.543 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 12:56:38.550 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 12:57:08.557 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 12:57:38.567 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 12:58:08.574 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 12:58:38.583 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 12:59:08.591 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 12:59:38.600 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:00:08.608 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:00:38.616 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:01:08.621 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:01:38.628 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:02:08.637 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:02:38.645 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:03:08.653 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:03:38.661 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:04:08.669 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:04:38.678 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:05:08.686 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:05:38.691 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:06:08.697 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:06:38.703 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:07:08.711 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:07:38.720 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:08:08.728 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:08:38.737 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:09:08.746 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:09:38.754 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:10:08.762 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:10:38.767 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:11:08.773 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:11:38.781 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:12:08.789 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:12:38.798 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:13:08.808 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:13:38.816 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:14:08.823 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:14:38.832 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:15:08.838 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:15:38.844 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:16:08.851 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:16:38.859 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:17:08.868 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:17:38.876 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:18:08.883 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:18:38.891 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:19:08.899 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:19:38.907 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:20:07.525 [TID: N/A] INFO  [lientWorker-4-6] o.a.d.r.t.netty4.NettyClientHandler [channelInactive:76]: -  [DUBBO] The connection of /192.168.0.106:61568 -> /192.168.0.106:28092 is disconnected., dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:08.914 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 13:20:09.530 [TID: N/A] INFO  [lientWorker-4-4] o.a.d.r.t.netty4.NettyClientHandler [channelInactive:76]: -  [DUBBO] The connection of /192.168.0.106:61561 -> /192.168.0.106:28087 is disconnected., dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:11.366 [TID: N/A] INFO  [lientWorker-4-8] o.a.d.r.t.netty4.NettyClientHandler [channelInactive:76]: -  [DUBBO] The connection of /192.168.0.106:61570 -> /192.168.0.106:28081 is disconnected., dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:12.680 [TID: N/A] INFO  [ncesChangeEvent] c.a.c.d.a.DubboServiceDiscoveryAutoConfiguration [dispatchServiceInstancesChangedEvent:171]: - The event of the service instances[name : ruyuan-eshop-address , size : 0] change is about to be dispatched
2021-12-15 13:20:12.681 [TID: N/A] WARN  [ncesChangeEvent] c.a.c.d.registry.DubboCloudRegistry [onApplicationEvent:256]: - APP ruyuan-eshop-address instance changed, size changed zero!!!
2021-12-15 13:20:12.683 [TID: N/A] WARN  [ncesChangeEvent] o.a.d.r.p.d.ReferenceCountExchangeClient [replaceWithLazyClient:192]: -  [DUBBO] 192.168.0.106:28092 ruyuan-eshop-address/com.alibaba.cloud.dubbo.service.DubboMetadataService:1.0.0 safe guard client , should not be called ,must have a bug., dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:12.685 [TID: N/A] INFO  [ncesChangeEvent] o.a.d.r.c.m.DefaultMigrationAddressComparator [shouldMigrate:37]: -  [DUBBO] No instance address available, will not migrate., dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:13.517 [TID: N/A] INFO  [lientWorker-4-7] o.a.d.r.t.netty4.NettyClientHandler [channelInactive:76]: -  [DUBBO] The connection of /192.168.0.106:61569 -> /192.168.0.106:28083 is disconnected., dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:14.780 [TID: N/A] INFO  [ncesChangeEvent] c.a.c.d.a.DubboServiceDiscoveryAutoConfiguration [dispatchServiceInstancesChangedEvent:171]: - The event of the service instances[name : ruyuan-eshop-fulfill , size : 0] change is about to be dispatched
2021-12-15 13:20:14.780 [TID: N/A] WARN  [ncesChangeEvent] c.a.c.d.registry.DubboCloudRegistry [onApplicationEvent:256]: - APP ruyuan-eshop-fulfill instance changed, size changed zero!!!
2021-12-15 13:20:14.780 [TID: N/A] WARN  [ncesChangeEvent] o.a.d.r.p.d.ReferenceCountExchangeClient [replaceWithLazyClient:192]: -  [DUBBO] 192.168.0.106:28087 ruyuan-eshop-fulfill/com.alibaba.cloud.dubbo.service.DubboMetadataService:1.0.0 safe guard client , should not be called ,must have a bug., dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:14.781 [TID: N/A] INFO  [ncesChangeEvent] o.a.d.r.c.m.DefaultMigrationAddressComparator [shouldMigrate:37]: -  [DUBBO] No instance address available, will not migrate., dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:16.028 [TID: N/A] INFO  [lientWorker-4-2] o.a.d.r.t.netty4.NettyClientHandler [channelInactive:76]: -  [DUBBO] The connection of /192.168.0.106:61559 -> /192.168.0.106:28085 is disconnected., dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:16.677 [TID: N/A] INFO  [ncesChangeEvent] c.a.c.d.a.DubboServiceDiscoveryAutoConfiguration [dispatchServiceInstancesChangedEvent:171]: - The event of the service instances[name : ruyuan-eshop-inventory , size : 0] change is about to be dispatched
2021-12-15 13:20:16.677 [TID: N/A] WARN  [ncesChangeEvent] c.a.c.d.registry.DubboCloudRegistry [onApplicationEvent:256]: - APP ruyuan-eshop-inventory instance changed, size changed zero!!!
2021-12-15 13:20:16.678 [TID: N/A] WARN  [ncesChangeEvent] o.a.d.r.p.d.ReferenceCountExchangeClient [replaceWithLazyClient:192]: -  [DUBBO] 192.168.0.106:28081 ruyuan-eshop-inventory/com.alibaba.cloud.dubbo.service.DubboMetadataService:1.0.0 safe guard client , should not be called ,must have a bug., dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:16.678 [TID: N/A] INFO  [ncesChangeEvent] o.a.d.r.c.m.DefaultMigrationAddressComparator [shouldMigrate:37]: -  [DUBBO] No instance address available, will not migrate., dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:18.051 [TID: N/A] WARN  [Thread-4] c.a.n.c.http.HttpClientBeanHolder [shutdown:108]: - [HttpClientBeanHolder] Start destroying common HttpClient
2021-12-15 13:20:18.051 [TID: N/A] WARN  [Thread-20] c.a.nacos.common.notify.NotifyCenter [shutdown:145]: - [NotifyCenter] Start destroying Publisher
2021-12-15 13:20:18.052 [TID: N/A] WARN  [Thread-20] c.a.nacos.common.notify.NotifyCenter [shutdown:162]: - [NotifyCenter] Destruction of the end
2021-12-15 13:20:18.053 [TID: N/A] WARN  [Thread-4] c.a.n.c.http.HttpClientBeanHolder [shutdown:114]: - [HttpClientBeanHolder] Destruction of the end
2021-12-15 13:20:18.054 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [unregister:299]: -  [DUBBO] Unregister: dubbo://192.168.0.106:28089/com.alibaba.cloud.dubbo.service.DubboMetadataService?actives=200&anyhost=true&application=ruyuan-eshop-tms&deprecated=false&dubbo=2.0.2&dynamic=true&generic=false&group=ruyuan-eshop-tms&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&methods=getAllServiceKeys,getServiceRestMetadata,getExportedURLs,getAllExportedURLs&pid=78164&release=2.7.12&revision=2.2.6.RELEASE&service.name=ServiceBean:ruyuan-eshop-tms/com.alibaba.cloud.dubbo.service.DubboMetadataService:1.0.0&side=provider&threads=800&timestamp=1639543089509&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:18.054 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [unsubscribe:328]: -  [DUBBO] Unsubscribe: provider://192.168.0.106:28089/com.alibaba.cloud.dubbo.service.DubboMetadataService?actives=200&anyhost=true&application=ruyuan-eshop-tms&bind.ip=192.168.0.106&bind.port=28089&category=configurators&check=false&deprecated=false&dubbo=2.0.2&dynamic=true&generic=false&group=ruyuan-eshop-tms&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&methods=getAllServiceKeys,getServiceRestMetadata,getExportedURLs,getAllExportedURLs&pid=78164&qos.enable=false&release=2.7.12&revision=2.2.6.RELEASE&service.name=ServiceBean:ruyuan-eshop-tms/com.alibaba.cloud.dubbo.service.DubboMetadataService:1.0.0&side=provider&threads=800&timestamp=1639543089509&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:18.055 [TID: N/A] INFO  [export-thread-1] o.a.d.r.integration.RegistryProtocol [lambda$unexport$0:828]: -  [DUBBO] Waiting 10000ms for registry to notify all consumers before unexport. Usually, this is called when you use dubbo API, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:18.056 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.s.DubboMetadataServiceExporter [unexport:106]: - The Dubbo service[<dubbo:service exported="true" unexported="true" serviceName="ServiceBean:ruyuan-eshop-tms/com.alibaba.cloud.dubbo.service.DubboMetadataService:1.0.0" />] has been unexported.
2021-12-15 13:20:18.058 [TID: N/A] INFO  [extShutdownHook] o.a.dubbo.config.DubboShutdownHook [run:70]: -  [DUBBO] Run shutdown hook now., dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:18.061 [TID: N/A] INFO  [extShutdownHook] o.a.d.s.b.c.e.AwaitingNonWebApplicationListener [lambda$release$2:175]: -  [Dubbo] Current Spring Boot Application is about to shutdown...
2021-12-15 13:20:18.062 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [unregister:299]: -  [DUBBO] Unregister: dubbo://192.168.0.106:28089/com.ruyuan.eshop.tms.api.TmsApi?actives=200&anyhost=true&application=ruyuan-eshop-tms&deprecated=false&dubbo=2.0.2&dynamic=true&generic=false&interface=com.ruyuan.eshop.tms.api.TmsApi&methods=sendOut,cancelSendOut&pid=78164&release=2.7.12&retries=0&revision=1.0.0&service.name=ServiceBean:/com.ruyuan.eshop.tms.api.TmsApi:1.0.0&side=provider&threads=800&timestamp=1639543088401&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:18.063 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [unsubscribe:328]: -  [DUBBO] Unsubscribe: provider://192.168.0.106:28089/com.ruyuan.eshop.tms.api.TmsApi?actives=200&anyhost=true&application=ruyuan-eshop-tms&bind.ip=192.168.0.106&bind.port=28089&category=configurators&check=false&deprecated=false&dubbo=2.0.2&dynamic=true&generic=false&interface=com.ruyuan.eshop.tms.api.TmsApi&methods=sendOut,cancelSendOut&pid=78164&qos.enable=false&release=2.7.12&retries=0&revision=1.0.0&service.name=ServiceBean:/com.ruyuan.eshop.tms.api.TmsApi:1.0.0&side=provider&threads=800&timestamp=1639543088401&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:18.063 [TID: N/A] INFO  [export-thread-1] o.a.d.r.integration.RegistryProtocol [lambda$unexport$0:828]: -  [DUBBO] Waiting 10000ms for registry to notify all consumers before unexport. Usually, this is called when you use dubbo API, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:18.064 [TID: N/A] INFO  [extShutdownHook] o.a.d.r.s.AbstractRegistryFactory [destroyAll:93]: -  [DUBBO] Close all registries [spring-cloud://localhost:9090/org.apache.dubbo.registry.RegistryService?application=ruyuan-eshop-tms&dubbo=2.0.2&id=org.apache.dubbo.config.RegistryConfig#0&interface=org.apache.dubbo.registry.RegistryService&pid=78164&qos.enable=false&release=2.7.12&timestamp=1639543088397], dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:18.064 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [destroy:469]: -  [DUBBO] Destroy registry:spring-cloud://localhost:9090/org.apache.dubbo.registry.RegistryService?application=ruyuan-eshop-tms&dubbo=2.0.2&id=org.apache.dubbo.config.RegistryConfig#0&interface=org.apache.dubbo.registry.RegistryService&pid=78164&qos.enable=false&release=2.7.12&timestamp=1639543088397, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:18.065 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [unregister:299]: -  [DUBBO] Unregister: consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-pay&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=78164&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639543089237&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:18.065 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [destroy:478]: -  [DUBBO] Destroy unregister url consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-pay&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=78164&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639543089237&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
