2021-12-16 10:23:12.027 [TID: N/A] INFO  [main] o.a.d.common.logger.LoggerFactory [?:?]: - using logger: org.apache.dubbo.common.logger.slf4j.Slf4jLoggerAdapter
2021-12-16 12:46:34.215 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 12:47:04.221 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 12:47:34.229 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 12:48:04.236 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 12:48:34.244 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 12:49:04.252 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 12:49:34.261 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 12:50:04.266 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 12:50:34.272 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 12:51:04.280 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 12:51:34.288 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 12:52:04.297 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 12:52:34.305 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 12:53:04.313 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 12:53:34.321 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 12:54:04.329 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 12:54:34.335 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 12:55:04.340 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 12:55:34.346 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 12:56:04.353 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 12:56:34.361 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 12:57:04.368 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 12:57:34.376 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 12:58:04.384 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 12:58:34.392 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 12:59:04.402 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 12:59:34.408 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:00:04.413 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:00:34.421 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:01:04.429 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:01:34.437 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:02:04.445 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:02:34.452 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:03:04.459 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:03:34.466 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:04:04.474 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:04:34.478 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:05:04.483 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:05:34.490 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:06:04.498 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:06:34.506 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:07:04.513 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:07:34.520 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:08:04.527 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:08:34.534 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:09:04.538 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:09:34.542 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:10:04.552 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:10:34.561 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:11:04.570 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:11:34.578 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:12:04.587 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:12:34.595 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:13:04.602 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:13:34.611 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:14:04.615 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:14:34.622 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:15:04.647 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:15:34.656 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:16:04.663 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:16:34.672 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:17:04.684 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:17:34.693 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:18:04.703 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 13:18:23.982 [TID: N/A] WARN  [Thread-5] c.a.n.c.http.HttpClientBeanHolder [shutdown:108]: - [HttpClientBeanHolder] Start destroying common HttpClient
2021-12-16 13:18:23.983 [TID: N/A] WARN  [Thread-31] c.a.nacos.common.notify.NotifyCenter [shutdown:145]: - [NotifyCenter] Start destroying Publisher
2021-12-16 13:18:23.991 [TID: N/A] WARN  [Thread-31] c.a.nacos.common.notify.NotifyCenter [shutdown:162]: - [NotifyCenter] Destruction of the end
2021-12-16 13:18:23.996 [TID: N/A] WARN  [Thread-5] c.a.n.c.http.HttpClientBeanHolder [shutdown:114]: - [HttpClientBeanHolder] Destruction of the end
2021-12-16 13:18:23.994 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [unregister:299]: -  [DUBBO] Unregister: dubbo://192.168.0.106:28089/com.alibaba.cloud.dubbo.service.DubboMetadataService?actives=200&anyhost=true&application=ruyuan-eshop-tms&deprecated=false&dubbo=2.0.2&dynamic=true&generic=false&group=ruyuan-eshop-tms&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&methods=getAllServiceKeys,getServiceRestMetadata,getExportedURLs,getAllExportedURLs&pid=26261&release=2.7.12&revision=2.2.6.RELEASE&service.name=ServiceBean:ruyuan-eshop-tms/com.alibaba.cloud.dubbo.service.DubboMetadataService:1.0.0&side=provider&threads=800&timestamp=1639621414203&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 13:18:23.999 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [unsubscribe:328]: -  [DUBBO] Unsubscribe: provider://192.168.0.106:28089/com.alibaba.cloud.dubbo.service.DubboMetadataService?actives=200&anyhost=true&application=ruyuan-eshop-tms&bind.ip=192.168.0.106&bind.port=28089&category=configurators&check=false&deprecated=false&dubbo=2.0.2&dynamic=true&generic=false&group=ruyuan-eshop-tms&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&methods=getAllServiceKeys,getServiceRestMetadata,getExportedURLs,getAllExportedURLs&pid=26261&qos.enable=false&release=2.7.12&revision=2.2.6.RELEASE&service.name=ServiceBean:ruyuan-eshop-tms/com.alibaba.cloud.dubbo.service.DubboMetadataService:1.0.0&side=provider&threads=800&timestamp=1639621414203&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 13:18:24.004 [TID: N/A] INFO  [export-thread-1] o.a.d.r.integration.RegistryProtocol [lambda$unexport$0:828]: -  [DUBBO] Waiting 10000ms for registry to notify all consumers before unexport. Usually, this is called when you use dubbo API, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 13:18:24.015 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.s.DubboMetadataServiceExporter [unexport:106]: - The Dubbo service[<dubbo:service exported="true" serviceName="ServiceBean:ruyuan-eshop-tms/com.alibaba.cloud.dubbo.service.DubboMetadataService:1.0.0" unexported="true" />] has been unexported.
2021-12-16 13:18:24.016 [TID: N/A] INFO  [extShutdownHook] o.a.dubbo.config.DubboShutdownHook [run:70]: -  [DUBBO] Run shutdown hook now., dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 13:18:24.020 [TID: N/A] INFO  [extShutdownHook] o.a.d.s.b.c.e.AwaitingNonWebApplicationListener [lambda$release$2:175]: -  [Dubbo] Current Spring Boot Application is about to shutdown...
2021-12-16 13:18:24.025 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [unregister:299]: -  [DUBBO] Unregister: dubbo://192.168.0.106:28089/com.ruyuan.eshop.tms.api.TmsApi?actives=200&anyhost=true&application=ruyuan-eshop-tms&deprecated=false&dubbo=2.0.2&dynamic=true&generic=false&interface=com.ruyuan.eshop.tms.api.TmsApi&methods=sendOut,cancelSendOut&pid=26261&release=2.7.12&retries=0&revision=1.0.0&service.name=ServiceBean:/com.ruyuan.eshop.tms.api.TmsApi:1.0.0&side=provider&threads=800&timestamp=1639621411967&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 13:18:24.027 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [unsubscribe:328]: -  [DUBBO] Unsubscribe: provider://192.168.0.106:28089/com.ruyuan.eshop.tms.api.TmsApi?actives=200&anyhost=true&application=ruyuan-eshop-tms&bind.ip=192.168.0.106&bind.port=28089&category=configurators&check=false&deprecated=false&dubbo=2.0.2&dynamic=true&generic=false&interface=com.ruyuan.eshop.tms.api.TmsApi&methods=sendOut,cancelSendOut&pid=26261&qos.enable=false&release=2.7.12&retries=0&revision=1.0.0&service.name=ServiceBean:/com.ruyuan.eshop.tms.api.TmsApi:1.0.0&side=provider&threads=800&timestamp=1639621411967&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 13:18:24.028 [TID: N/A] INFO  [export-thread-1] o.a.d.r.integration.RegistryProtocol [lambda$unexport$0:828]: -  [DUBBO] Waiting 10000ms for registry to notify all consumers before unexport. Usually, this is called when you use dubbo API, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 13:18:24.029 [TID: N/A] INFO  [extShutdownHook] o.a.d.r.s.AbstractRegistryFactory [destroyAll:93]: -  [DUBBO] Close all registries [spring-cloud://localhost:9090/org.apache.dubbo.registry.RegistryService?application=ruyuan-eshop-tms&dubbo=2.0.2&id=org.apache.dubbo.config.RegistryConfig#0&interface=org.apache.dubbo.registry.RegistryService&pid=26261&qos.enable=false&release=2.7.12&timestamp=1639621411957], dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 13:18:24.030 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [destroy:469]: -  [DUBBO] Destroy registry:spring-cloud://localhost:9090/org.apache.dubbo.registry.RegistryService?application=ruyuan-eshop-tms&dubbo=2.0.2&id=org.apache.dubbo.config.RegistryConfig#0&interface=org.apache.dubbo.registry.RegistryService&pid=26261&qos.enable=false&release=2.7.12&timestamp=1639621411957, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 13:18:24.032 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [unregister:299]: -  [DUBBO] Unregister: consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-pay&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=26261&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639621413771&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 13:18:24.032 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [destroy:478]: -  [DUBBO] Destroy unregister url consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-pay&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=26261&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639621413771&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 13:18:24.033 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [unregister:299]: -  [DUBBO] Unregister: consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-customer&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=26261&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639621412551&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
